0	0.0 	0.00
1	0.0 	0.00
2	0.0 	0.04
3	0.3 	0.58
4	4.1 	1.19
5	8.9 	1.08
6	11.9 	0.57
7	13.0 	0.15
8	13.0 	-0.07
9	12.5 	-0.06
10	12.6 	0.29
11	14.5 	0.56
12	16.6 	0.48
13	18.0 	0.19
14	18.0 	-0.06
15	17.6 	-0.19
16	16.6 	-0.29
17	15.4 	-0.23
18	15.0 	0.10
19	16.2 	0.57
20	19.1 	0.59
21	20.4 	0.22
22	20.7 	-0.15
23	19.3 	-0.40
24	17.8 	-0.32
25	17.0 	-0.11
26	17.0 	0.14
27	18.0 	0.18
28	18.3 	-0.10
29	17.3 	-0.33
30	15.9 	-0.37
31	14.6 	-0.68
32	11.0 	-0.94
33	7.8 	-0.50
34	7.4 	0.06
35	8.3 	0.39
36	10.2 	0.72
37	13.5 	0.89
38	16.6 	0.65
39	18.1 	0.34
40	19.0 	0.12
41	19.0 	-0.30
42	16.9 	-0.56
43	15.0 	-0.43
44	13.8 	-0.27
45	13.0 	-0.23
46	12.1 	0.02
47	13.1 	0.60
48	16.5 	0.75
49	18.6 	0.49
50	20.0 	-0.01
51	18.5 	-0.69
52	15.0 	-0.71
53	13.4 	-0.60
54	10.7 	-0.47
55	10.0 	0.11
56	11.4 	0.56
57	14.0 	0.70
58	16.5 	0.62
59	18.5 	0.53
60	20.3 	0.50
61	22.1 	0.42
62	23.3 	0.14
63	23.1 	-0.15
64	22.2 	-0.15
65	22.0 	0.10
66	22.9 	0.28
67	24.0 	0.27
68	24.9 	0.11
69	24.8 	-0.21
70	23.4 	-0.37
71	22.1 	-0.19
72	22.0 	-0.01
73	22.0 	-0.10
74	21.3 	-0.24
75	20.3 	-0.31
76	19.0 	-0.32
77	18.0 	-0.28
78	17.0 	-0.26
79	16.2 	-0.17
80	15.8 	-0.16
81	15.0 	-0.12
82	15.0 	-0.14
83	14.0 	-0.13
84	14.0 	-0.10
85	13.3 	-0.30
86	11.8 	-0.56
87	9.2 	-0.23
88	10.2 	0.66
89	14.0 	0.94
90	17.0 	0.82
91	19.8 	0.72
92	22.2 	0.56
93	23.9 	0.36
94	24.8 	0.30
95	26.1 	0.31
96	27.0 	0.05
97	26.4 	-0.24
98	25.3 	-0.20
99	25.0 	-0.03
100	25.0 	0.00
101	25.0 	-0.05
102	24.6 	-0.24
103	23.2 	-0.40
104	21.8 	-0.67
105	18.4 	-0.81
106	16.0 	-0.48
107	15.0 	-0.16
108	14.8 	-0.07
109	14.5 	0.23
110	16.5 	0.59
111	18.7 	0.60
112	20.8 	0.57
113	22.8 	0.53
114	24.6 	0.49
115	26.3 	0.34
116	27.0 	0.23
117	28.0 	0.13
118	28.0 	0.06
119	28.5 	0.00
120	28.0 	-0.21
121	27.0 	-0.31
122	25.8 	-0.35
123	24.5 	-0.32
124	23.5 	-0.36
125	21.9 	-0.53
126	19.7 	-0.59
127	17.6 	-0.37
128	17.0 	-0.06
129	17.2 	0.25
130	18.8 	0.48
131	20.6 	0.48
132	22.3 	0.46
133	24.0 	0.43
134	25.4 	0.25
135	25.8 	-0.12
136	24.5 	-0.35
137	23.2 	-0.21
138	23.0 	-0.03
139	23.0 	0.01
140	23.1 	0.00
141	23.0 	-0.01
142	23.0 	0.12
143	23.9 	0.21
144	24.5 	0.26
145	25.8 	0.32
146	26.8 	0.16
147	27.0 	0.02
148	27.0 	0.00
149	27.0 	-0.04
150	26.7 	-0.19
151	25.6 	-0.24
152	25.0 	-0.09
153	25.0 	-0.11
154	24.2 	-0.14
155	24.0 	0.01
156	24.3 	0.17
157	25.3 	0.36
158	26.9 	0.38
159	28.0 	0.05
160	27.2 	-0.32
161	25.7 	-0.42
162	24.2 	-0.40
163	22.8 	-0.28
164	22.1 	0.03
165	23.0 	0.18
166	23.4 	0.16
167	24.2 	0.28
168	25.5 	0.39
169	27.0 	0.44
170	28.6 	0.37
171	29.6 	0.28
172	30.6 	0.32
173	32.0 	0.20
174	32.0 	-0.12
175	31.1 	-0.12
176	31.1 	0.13
177	32.0 	0.10
178	31.8 	-0.19
179	30.6 	-0.25
180	30.0 	-0.22
181	29.1 	0.00
182	30.0 	0.23
183	30.7 	0.22
184	31.5 	0.26
185	32.6 	0.20
186	33.0 	0.20
187	34.0 	0.14
188	34.0 	0.14
189	35.0 	0.14
190	35.0 	0.14
191	36.0 	0.11
192	35.8 	-0.20
193	34.6 	-0.33
194	33.5 	-0.25
195	32.8 	-0.20
196	32.0 	-0.17
197	31.6 	-0.27
198	30.0 	-0.22
199	30.0 	0.10
200	30.8 	0.33
201	32.4 	0.37
202	33.4 	0.33
203	34.8 	0.31
204	35.7 	0.17
205	36.0 	0.01
206	35.7 	-0.14
207	35.0 	-0.10
208	35.0 	-0.14
209	34.0 	-0.34
210	32.6 	-0.37
211	31.3 	-0.22
212	31.0 	-0.05
213	31.0 	0.09
214	31.6 	0.22
215	32.6 	0.19
216	33.0 	0.19
217	34.0 	0.14
218	34.0 	0.08
219	34.6 	0.14
220	35.0 	0.06
221	35.0 	0.13
222	36.0 	0.25
223	36.8 	0.20
224	37.4 	0.17
225	38.0 	0.09
226	38.0 	-0.04
227	37.7 	-0.24
228	36.3 	-0.37
229	35.0 	-0.35
230	33.8 	-0.35
231	32.5 	-0.29
232	31.7 	-0.27
233	30.6 	-0.45
234	28.4 	-0.66
235	25.8 	-0.96
236	21.5 	-1.26
237	16.7 	-1.09
238	13.7 	-0.66
239	11.9 	-0.33
240	11.3 	-0.10
241	11.2 	0.21
242	12.8 	0.50
243	14.8 	0.59
244	17.0 	0.51
245	18.5 	0.47
246	20.4 	0.41
247	21.5 	0.16
248	21.6 	-0.19
249	20.1 	-0.39
250	18.8 	-0.15
251	19.0 	0.14
252	19.8 	0.21
253	20.5 	0.03
254	20.0 	-0.05
255	20.2 	0.14
256	21.0 	0.29
257	22.2 	0.27
258	23.0 	0.11
259	23.0 	0.02
260	23.1 	0.17
261	24.2 	0.34
262	25.6 	0.46
263	27.5 	0.49
264	29.1 	0.47
265	30.9 	0.59
266	33.4 	0.42
267	33.9 	-0.05
268	33.0 	-0.15
269	32.8 	-0.06
270	32.6 	0.12
271	33.6 	0.29
272	34.6 	0.29
273	35.7 	0.31
274	36.9 	0.25
275	37.5 	0.02
276	37.0 	-0.05
277	37.2 	0.07
278	37.5 	0.09
279	37.8 	0.18
280	38.8 	0.16
281	39.0 	-0.07
282	38.3 	-0.14
283	38.0 	0.09
284	38.9 	0.33
285	40.4 	0.26
286	40.8 	0.08
287	40.9 	0.11
288	41.5 	0.15
289	42.0 	0.07
290	42.0 	-0.11
291	41.2 	-0.26
292	40.2 	-0.30
293	39.1 	-0.29
294	38.0 	-0.29
295	37.0 	-0.33
296	35.7 	-0.51
297	33.3 	-0.99
298	28.5 	-1.70
299	21.1 	-1.49
300	17.8 	-0.56
301	17.1 	0.00
302	17.8 	0.40
303	19.9 	0.60
304	22.1 	0.60
305	24.2 	0.67
306	27.0 	0.77
307	29.8 	0.86
308	33.2 	0.93
309	36.5 	0.90
310	39.7 	0.82
311	42.4 	0.76
312	45.1 	0.79
313	48.0 	0.79
314	50.9 	0.49
315	51.5 	0.02
316	51.0 	-0.07
317	51.0 	-0.01
318	50.9 	-0.16
319	49.9 	-0.29
320	48.8 	-0.28
321	47.8 	-0.28
322	46.7 	-0.30
323	45.7 	-0.25
324	44.9 	-0.22
325	44.1 	-0.12
326	44.0 	0.12
327	45.0 	0.27
328	46.0 	0.14
329	46.0 	0.04
330	46.3 	0.00
331	46.0 	-0.03
332	46.0 	0.10
333	46.7 	0.14
334	47.0 	0.17
335	48.0 	0.27
336	48.9 	0.14
337	49.0 	0.01
338	49.0 	-0.10
339	48.3 	-0.26
340	47.1 	-0.30
341	46.1 	-0.28
342	45.1 	-0.27
343	44.2 	-0.24
344	43.4 	-0.50
345	40.6 	-0.78
346	37.7 	-0.62
347	36.2 	-0.30
348	35.6 	-0.21
349	34.7 	-0.22
350	34.0 	0.06
351	35.1 	0.44
352	37.1 	0.64
353	39.6 	0.71
354	42.3 	0.77
355	45.2 	0.68
356	47.2 	0.49
357	48.7 	0.25
358	49.0 	0.04
359	49.0 	0.00
360	49.0 	-0.07
361	48.5 	-0.25
362	47.2 	-0.20
363	47.0 	-0.03
364	47.0 	0.00
365	47.0 	0.13
366	47.9 	0.35
367	49.5 	0.44
368	51.1 	0.36
369	52.1 	0.08
370	51.7 	-0.15
371	51.1 	-0.13
372	50.8 	-0.15
373	50.0 	-0.27
374	48.8 	-0.45
375	46.7 	-0.89
376	42.5 	-0.91
377	40.2 	-0.57
378	38.4 	-1.07
379	32.5 	-1.72
380	26.0 	-1.65
381	20.6 	-0.93
382	19.3 	-0.08
383	20.0 	0.60
384	23.6 	0.84
385	26.0 	0.44
386	26.8 	-0.06
387	25.6 	-0.50
388	23.2 	-0.56
389	21.6 	-0.20
390	21.8 	0.59
391	25.8 	1.23
392	30.7 	1.31
393	35.3 	0.72
394	35.9 	0.07
395	35.8 	0.23
396	37.5 	0.58
397	39.9 	0.68
398	42.4 	0.69
399	44.9 	0.65
