0	0.0 	0.00
1	0.0 	0.00
2	0.0 	0.00
3	0.0 	0.22
4	1.6 	0.53
5	3.9 	0.47
6	5.0 	0.33
7	6.3 	0.77
8	10.5 	0.78
9	11.9 	0.25
10	12.3 	0.23
11	13.6 	0.23
12	14.0 	-0.03
13	13.4 	-0.14
14	13.0 	-0.05
15	13.0 	-0.01
16	12.9 	-0.13
17	12.1 	-0.01
18	12.8 	0.25
19	13.9 	0.29
20	14.9 	0.26
21	15.8 	0.25
22	16.8 	0.17
23	17.0 	-0.02
24	16.6 	-0.22
25	15.4 	-0.22
26	15.0 	-0.05
27	15.0 	0.00
28	15.0 	0.00
29	15.0 	-0.07
30	14.5 	-0.28
31	13.0 	-0.34
32	12.0 	-0.04
33	12.7 	0.30
34	14.1 	0.40
35	15.6 	0.35
36	16.7 	0.26
37	17.5 	0.18
38	18.0 	0.06
39	18.0 	-0.16
40	16.9 	-0.56
41	13.9 	-0.68
42	12.0 	-0.34
43	11.5 	0.00
44	12.0 	0.23
45	13.1 	0.33
46	14.4 	0.26
47	15.0 	-0.08
48	13.8 	-0.32
49	12.7 	-0.32
50	11.5 	-0.37
51	10.0 	-0.34
52	9.1 	-0.14
53	9.0 	-0.17
54	7.9 	-0.40
55	6.1 	-0.46
56	4.6 	-0.54
57	2.2 	-0.29
58	2.5 	0.41
59	5.1 	0.74
60	7.8 	0.36
61	7.7 	-0.11
62	7.0 	0.05
63	8.1 	0.54
64	10.9 	0.80
65	13.9 	0.43
66	14.0 	-0.22
67	12.3 	-0.53
68	10.2 	-0.32
69	10.0 	0.03
70	10.4 	0.14
71	11.0 	0.06
72	10.9 	-0.19
73	9.6 	-0.53
74	7.1 	-0.60
75	5.3 	-0.14
76	6.1 	0.63
77	9.9 	1.01
78	13.3 	1.00
79	17.0 	0.65
80	18.0 	0.02
81	17.1 	-0.16
82	16.8 	-0.16
83	16.0 	-0.11
84	16.0 	0.00
85	16.0 	0.08
86	16.6 	0.14
87	17.0 	0.16
88	17.7 	0.29
89	19.1 	0.43
90	20.8 	0.43
91	22.2 	0.31
92	23.0 	0.17
93	23.4 	0.10
94	23.7 	0.08
95	24.0 	0.04
96	24.0 	0.01
97	24.1 	0.18
98	25.3 	0.34
99	26.6 	0.36
100	27.9 	0.17
101	27.8 	-0.20
102	26.5 	-0.41
103	24.8 	-0.52
104	22.7 	-0.63
105	20.3 	-0.66
106	17.9 	-0.86
107	14.1 	-0.79
108	12.3 	-0.28
109	12.1 	0.24
110	14.0 	0.67
111	17.0 	0.65
112	18.7 	0.59
113	21.2 	0.56
114	22.8 	0.33
115	23.6 	0.17
116	24.0 	0.06
117	24.0 	-0.07
118	23.5 	0.00
119	24.0 	0.07
120	24.0 	-0.07
121	23.5 	-0.26
122	22.1 	-0.63
123	18.9 	-1.06
124	14.5 	-1.16
125	10.6 	-0.91
126	7.9 	-0.88
127	4.2 	-0.82
128	2.0 	-0.07
129	3.7 	0.90
130	8.5 	1.23
131	12.5 	0.37
132	11.1 	-0.72
133	7.4 	-0.71
134	6.0 	-0.30
135	5.2 	-0.42
136	3.0 	-0.45
137	2.0 	0.20
138	4.5 	1.14
139	10.2 	1.38
140	14.4 	0.94
141	17.0 	0.36
142	17.0 	-0.10
143	16.3 	-0.42
144	14.0 	-0.66
145	11.5 	-0.53
146	10.2 	-0.06
147	11.1 	0.26
148	12.0 	0.31
149	13.3 	0.62
150	16.5 	0.79
151	19.0 	0.68
152	21.4 	0.62
153	23.5 	0.37
154	24.0 	0.07
155	24.0 	-0.06
156	23.6 	-0.23
157	22.3 	-0.33
158	21.2 	-0.32
159	20.0 	-0.36
160	18.6 	-0.47
161	16.7 	-0.50
162	15.0 	-0.23
163	15.0 	0.00
164	15.0 	0.14
165	16.0 	0.42
166	18.0 	0.58
167	20.2 	0.62
168	22.5 	0.61
169	24.6 	0.34
170	25.0 	-0.06
171	24.1 	-0.28
172	23.0 	-0.16
173	23.0 	0.10
174	23.7 	0.35
175	25.5 	0.44
176	26.9 	0.41
177	28.5 	0.30
178	29.0 	0.03
179	28.7 	-0.13
180	28.0 	-0.09
181	28.0 	0.00
182	28.0 	0.00
183	28.0 	-0.14
184	27.0 	-0.35
185	25.5 	-0.46
186	23.7 	-0.53
187	21.7 	-0.59
188	19.4 	-0.73
189	16.4 	-0.75
190	14.1 	-0.46
191	13.0 	-0.12
192	13.2 	0.21
193	14.5 	0.35
194	15.8 	0.40
195	17.4 	0.43
196	18.9 	0.39
197	20.2 	0.37
198	21.5 	0.34
199	22.6 	0.40
200	24.4 	0.47
201	26.0 	0.47
202	27.8 	0.53
203	29.9 	0.31
204	30.0 	-0.11
205	29.1 	-0.03
206	29.8 	0.17
207	30.3 	0.16
208	31.0 	0.18
209	31.6 	0.14
210	32.0 	0.04
211	31.8 	-0.16
212	30.9 	-0.24
213	30.1 	0.04
214	31.1 	0.13
215	31.0 	-0.15
216	30.1 	-0.14
217	30.0 	0.12
218	31.0 	0.07
219	30.5 	-0.34
220	28.5 	-0.43
221	27.4 	-0.21
222	27.0 	0.17
223	28.6 	0.61
224	31.4 	0.67
225	33.4 	0.36
226	34.0 	-0.01
227	33.4 	-0.25
228	32.2 	-0.36
229	30.8 	-0.37
230	29.5 	-0.52
231	27.0 	-0.83
232	23.5 	-1.19
233	18.5 	-0.77
234	18.0 	-0.21
235	17.0 	-0.02
236	17.8 	0.21
237	18.5 	0.12
238	18.7 	-0.12
239	17.7 	-0.31
240	16.5 	-0.23
241	16.0 	0.03
242	16.7 	0.46
243	19.3 	0.84
244	22.7 	0.73
245	24.5 	0.39
246	25.6 	0.21
247	26.0 	0.06
248	26.0 	-0.05
249	25.6 	-0.20
250	24.5 	-0.29
251	23.5 	-0.41
252	21.6 	-0.45
253	20.2 	-0.40
254	18.7 	-0.37
255	17.6 	-0.34
256	16.3 	-0.27
257	15.6 	-0.10
258	15.5 	0.06
259	16.0 	0.21
260	17.0 	0.26
261	17.9 	0.24
262	18.7 	0.15
263	19.0 	0.15
264	19.8 	0.19
265	20.4 	0.16
266	21.0 	0.09
267	21.0 	0.14
268	22.0 	0.20
269	22.4 	0.14
270	23.0 	0.08
271	23.0 	0.00
272	23.0 	0.00
273	23.0 	0.00
274	23.0 	0.00
275	23.0 	0.00
276	23.0 	0.00
277	23.0 	0.00
278	23.0 	-0.02
279	22.8 	-0.18
280	21.7 	-0.26
281	20.9 	-0.26
282	19.8 	-0.30
283	18.8 	-0.26
284	18.0 	-0.05
285	18.4 	0.18
286	19.3 	0.22
287	20.0 	-0.06
288	18.9 	-0.66
289	15.2 	-1.10
290	11.0 	-1.33
291	5.7 	-1.15
292	2.7 	-0.28
293	3.7 	0.78
294	8.4 	1.13
295	11.9 	0.64
296	13.0 	0.27
297	13.8 	0.28
298	15.0 	0.17
299	15.0 	-0.04
300	14.7 	-0.22
301	13.4 	0.07
302	15.2 	0.46
303	16.8 	0.11
304	16.0 	-0.34
305	14.3 	-0.51
306	12.3 	-0.48
307	10.9 	-0.39
308	9.5 	-0.63
309	6.3 	-1.00
310	2.3 	-0.79
311	0.6 	-0.19
312	0.9 	0.50
313	4.2 	0.57
314	5.0 	-0.07
315	3.7 	-0.28
316	3.0 	0.17
317	4.9 	0.95
318	9.8 	0.85
319	11.0 	0.07
320	10.3 	-0.28
321	9.0 	-0.31
322	8.1 	-0.19
323	7.6 	0.33
324	10.4 	0.81
325	13.5 	0.64
326	15.0 	0.21
327	15.0 	0.16
328	16.1 	0.47
329	18.4 	0.45
330	19.4 	0.33
331	20.8 	0.17
332	20.6 	-0.33
333	18.4 	-0.53
334	16.8 	-0.43
335	15.3 	-0.37
336	14.1 	-0.24
337	13.5 	-0.16
338	13.0 	-0.21
339	12.0 	-0.13
340	12.0 	0.20
341	13.4 	0.43
342	15.1 	0.52
343	17.2 	0.54
344	19.0 	0.46
345	20.5 	0.40
346	21.9 	0.41
347	23.4 	0.64
348	26.5 	0.80
349	29.2 	0.71
350	31.6 	0.39
351	32.0 	0.00
352	31.6 	-0.12
353	31.2 	0.06
354	32.0 	0.22
355	32.7 	0.13
356	32.9 	0.05
357	33.1 	0.24
358	34.6 	0.48
359	36.5 	0.47
360	38.0 	0.25
361	38.3 	0.01
362	38.0 	-0.19
363	37.0 	-0.63
364	33.5 	-0.87
365	30.7 	-0.48
366	30.0 	-0.23
367	29.0 	-0.11
368	29.2 	0.17
369	30.3 	0.31
370	31.4 	0.29
371	32.4 	0.31
372	33.6 	0.34
373	34.8 	0.20
374	35.1 	0.05
375	35.1 	-0.02
376	35.0 	-0.12
377	34.3 	-0.05
378	34.6 	0.10
379	35.0 	0.05
380	35.0 	0.09
381	35.7 	0.00
382	35.0 	-0.22
383	34.1 	-0.14
384	34.0 	-0.01
385	34.0 	-0.04
386	33.7 	-0.20
387	32.6 	-0.47
388	30.3 	-1.01
389	25.3 	-1.15
390	22.0 	-0.55
391	21.4 	-0.15
392	20.9 	-0.22
393	19.7 	-0.27
394	19.0 	-0.14
395	18.8 	0.19
396	20.4 	0.67
397	23.6 	1.07
398	28.1 	1.24
399	32.5 	1.17
