0	0.0 	0.00
1	0.0 	0.00
2	0.0 	0.02
3	0.1 	0.25
4	1.8 	0.60
5	4.4 	0.98
6	8.9 	0.98
7	11.5 	0.45
8	12.1 	0.13
9	12.4 	-0.01
10	12.0 	-0.01
11	12.3 	0.30
12	14.1 	0.37
13	15.0 	-0.03
14	13.9 	-0.11
15	14.2 	0.06
16	14.3 	-0.32
17	11.9 	-0.43
18	11.2 	0.06
19	12.3 	0.43
20	14.3 	0.32
21	14.6 	-0.04
22	14.0 	-0.18
23	13.3 	-0.23
24	12.3 	-0.30
25	11.2 	-0.25
26	10.5 	-0.16
27	10.0 	-0.07
28	10.0 	0.17
29	11.2 	0.35
30	12.5 	0.37
31	13.8 	0.35
32	15.0 	0.05
33	14.2 	-0.22
34	13.4 	-0.17
35	13.0 	0.04
36	13.7 	0.04
37	13.3 	-0.02
38	13.6 	0.10
39	14.0 	-0.09
40	13.0 	-0.29
41	11.9 	-0.15
42	11.9 	0.17
43	13.1 	0.54
44	15.7 	0.60
45	17.5 	0.38
46	18.5 	0.20
47	18.9 	-0.12
48	17.6 	-0.50
49	15.3 	-0.64
50	13.0 	-0.44
51	12.1 	-0.15
52	11.9 	-0.16
53	11.0 	0.01
54	12.0 	0.16
55	12.1 	0.17
56	13.2 	0.34
57	14.6 	0.27
58	15.2 	-0.20
59	13.1 	-0.63
60	10.6 	-0.72
61	8.0 	-0.89
62	4.2 	-0.80
63	2.2 	-0.52
64	0.4 	-0.30
65	0.0 	0.09
66	1.0 	0.65
67	4.7 	0.93
68	7.7 	0.33
69	7.1 	-0.54
70	3.8 	-0.78
71	1.4 	-0.39
72	1.0 	-0.05
73	1.0 	0.56
74	5.0 	1.20
75	9.7 	1.31
76	14.5 	1.10
77	17.6 	0.49
78	18.0 	0.19
79	19.0 	0.58
80	22.2 	0.88
81	25.3 	0.81
82	28.0 	0.60
83	29.6 	0.16
84	29.2 	-0.09
85	29.0 	-0.03
86	29.0 	-0.01
87	28.9 	0.00
88	29.0 	-0.03
89	28.7 	-0.11
90	28.2 	-0.10
91	28.0 	-0.06
92	27.8 	-0.14
93	27.0 	-0.24
94	26.0 	-0.14
95	26.0 	-0.14
96	25.0 	-0.14
97	25.0 	-0.15
98	24.0 	-0.33
99	22.6 	-0.27
100	22.0 	-0.08
101	22.0 	-0.02
102	21.9 	-0.14
103	21.0 	-0.09
104	21.2 	0.14
105	22.0 	0.11
106	22.0 	0.00
107	22.0 	0.02
108	22.1 	0.04
109	22.3 	-0.05
110	21.7 	-0.26
111	20.4 	-0.38
112	19.0 	-0.30
113	18.2 	-0.27
114	17.1 	-0.30
115	16.1 	-0.18
116	15.7 	-0.21
117	14.6 	-0.24
118	14.0 	-0.08
119	14.0 	-0.01
120	13.9 	-0.14
121	13.0 	-0.13
122	13.0 	0.15
123	14.1 	0.51
124	16.7 	0.54
125	18.0 	0.19
126	18.0 	-0.18
127	16.7 	-0.30
128	15.8 	-0.24
129	15.0 	-0.10
130	15.1 	0.35
131	17.5 	0.68
132	20.0 	0.72
133	22.7 	0.62
134	24.5 	0.37
135	25.4 	0.01
136	24.6 	-0.28
137	23.4 	-0.30
138	22.4 	-0.37
139	20.7 	-0.41
140	19.5 	-0.58
141	16.5 	-0.63
142	15.0 	-0.43
143	13.4 	-0.42
144	12.0 	-0.20
145	12.0 	0.12
146	12.9 	0.36
147	14.6 	0.45
148	16.2 	0.47
149	18.0 	0.54
150	20.0 	0.51
151	21.7 	0.38
152	22.8 	0.04
153	22.0 	-0.01
154	22.7 	0.17
155	23.3 	0.22
156	24.3 	0.26
157	25.1 	0.18
158	25.6 	0.05
159	25.4 	0.06
160	26.0 	0.47
161	28.8 	0.56
162	30.0 	0.16
163	30.0 	-0.11
164	29.2 	-0.04
165	29.7 	0.11
166	30.0 	0.00
167	29.7 	-0.17
168	28.7 	-0.28
169	27.7 	-0.37
170	26.1 	-0.74
171	22.4 	-1.16
172	17.8 	-0.90
173	15.8 	-0.17
174	16.5 	0.59
175	20.1 	1.13
176	24.6 	1.29
177	29.4 	1.33
178	34.2 	0.92
179	36.0 	0.11
180	35.0 	-0.07
181	35.5 	0.14
182	36.0 	0.21
183	37.0 	0.00
184	36.1 	-0.32
185	34.7 	-0.33
186	33.7 	-0.24
187	33.0 	0.01
188	33.8 	0.34
189	35.4 	0.31
190	36.0 	0.08
191	36.0 	0.00
192	36.0 	-0.09
193	35.3 	-0.26
194	34.1 	-0.36
195	32.7 	-0.29
196	32.0 	0.00
197	32.7 	0.18
198	33.3 	0.18
199	34.0 	0.17
200	34.5 	0.22
201	35.6 	0.21
202	36.0 	0.06
203	36.0 	-0.15
204	34.9 	-0.29
205	33.9 	-0.28
206	32.9 	-0.26
207	32.0 	-0.36
208	30.3 	-0.36
209	29.4 	-0.24
210	28.5 	-0.31
211	27.2 	-0.50
212	24.9 	-0.76
213	21.7 	-0.60
214	20.5 	-0.23
215	20.0 	-0.19
216	19.2 	-0.12
217	19.1 	0.19
218	20.5 	0.48
219	22.6 	0.63
220	25.1 	0.64
221	27.2 	0.40
222	28.0 	-0.07
223	26.7 	-0.38
224	25.2 	-0.37
225	24.1 	0.00
226	25.2 	0.27
227	26.0 	0.12
228	26.1 	0.00
229	26.0 	-0.19
230	24.7 	-0.41
231	23.0 	-0.24
232	23.0 	0.16
233	24.2 	0.29
234	25.1 	0.25
235	26.0 	0.22
236	26.7 	0.38
237	28.8 	0.41
238	29.7 	0.34
239	31.2 	0.43
240	32.7 	0.25
241	33.0 	-0.11
242	31.9 	-0.59
243	28.8 	-0.85
244	25.8 	-0.77
245	23.2 	-1.01
246	18.5 	-1.38
247	13.3 	-1.63
248	6.8 	-1.30
249	3.9 	-0.42
250	3.8 	-0.02
251	3.8 	0.48
252	7.2 	1.04
253	11.3 	1.28
254	16.4 	1.07
255	19.0 	0.36
256	19.0 	0.21
257	20.5 	0.67
258	23.8 	0.85
259	26.5 	0.56
260	27.8 	0.01
261	26.6 	-0.18
262	26.5 	0.11
263	27.4 	0.16
264	27.7 	-0.06
265	27.0 	-0.10
266	27.0 	-0.10
267	26.3 	-0.39
268	24.2 	-0.73
269	21.1 	-1.12
270	16.1 	-0.98
271	14.0 	-0.43
272	13.1 	0.04
273	14.3 	0.36
274	15.7 	0.36
275	16.9 	0.36
276	18.2 	0.36
277	19.5 	0.32
278	20.5 	0.27
279	21.4 	0.05
280	20.9 	-0.11
281	20.6 	-0.05
282	20.5 	-0.18
283	19.4 	-0.35
284	17.9 	-0.34
285	16.9 	-0.27
286	16.0 	0.05
287	17.2 	0.38
288	18.8 	0.38
289	20.0 	0.17
290	20.0 	0.00
291	20.0 	0.00
292	20.0 	0.17
293	21.2 	0.40
294	22.9 	0.49
295	24.7 	0.58
296	27.1 	0.56
297	28.8 	0.19
298	28.5 	-0.11
299	28.0 	-0.16
300	27.3 	-0.34
301	25.5 	-0.32
302	25.0 	0.02
303	25.7 	0.26
304	26.8 	0.58
305	29.9 	0.78
306	32.4 	0.57
307	34.0 	0.09
308	33.1 	-0.13
309	33.0 	0.00
310	33.1 	0.08
311	33.6 	0.13
312	34.0 	0.06
313	34.0 	0.08
314	34.6 	0.14
315	35.0 	0.06
316	35.0 	-0.14
317	34.0 	-0.46
318	31.7 	-1.38
319	24.1 	-2.22
320	15.7 	-1.93
321	10.2 	-0.78
322	10.0 	0.45
323	13.4 	1.01
324	17.3 	1.06
325	21.0 	1.07
326	25.0 	0.89
327	27.4 	0.51
328	28.7 	0.31
329	29.6 	0.23
330	30.3 	0.19
331	31.0 	0.11
332	31.1 	0.00
333	31.0 	0.04
334	31.4 	0.14
335	32.0 	0.08
336	32.0 	-0.01
337	31.9 	-0.27
338	30.1 	-0.47
339	28.6 	-0.29
340	28.0 	-0.13
341	27.6 	-0.47
342	24.6 	-0.89
343	21.2 	-0.68
344	19.7 	-0.31
345	19.0 	0.09
346	20.4 	0.42
347	22.0 	0.44
348	23.5 	0.63
349	26.6 	1.01
350	30.8 	1.08
351	34.3 	0.58
352	35.0 	0.07
353	34.8 	0.18
354	36.3 	0.59
355	39.1 	0.70
356	41.4 	0.72
357	44.3 	0.80
358	47.1 	0.66
359	49.1 	0.26
360	49.0 	0.01
361	49.2 	0.14
362	50.0 	0.12
363	50.0 	0.00
364	50.0 	0.00
365	50.0 	0.00
366	50.0 	0.00
367	50.0 	0.00
368	50.0 	0.00
369	50.0 	0.01
370	50.1 	0.14
371	51.0 	0.15
372	51.1 	0.14
373	52.0 	0.12
374	52.0 	0.04
375	52.3 	0.14
376	53.0 	0.10
377	53.0 	0.15
378	54.1 	0.31
379	55.2 	0.38
380	56.8 	0.29
381	57.3 	0.10
382	57.5 	-0.04
383	57.0 	-0.18
384	56.3 	-0.26
385	55.2 	-0.32
386	53.9 	-0.35
387	52.6 	-0.28
388	51.9 	-0.16
389	51.4 	0.00
390	51.9 	0.22
391	53.0 	0.23
392	53.5 	0.14
393	54.0 	0.06
394	54.0 	0.00
395	54.0 	0.00
396	54.0 	0.00
397	54.0 	0.08
398	54.6 	0.14
399	55.0 	0.06
400	55.0 	0.06
