0	0.0 	0.00
1	0.0 	0.09
2	0.7 	0.59
3	4.3 	0.98
4	7.8 	1.12
5	12.3 	1.11
6	15.8 	0.96
7	19.2 	0.59
8	20.0 	0.11
9	20.0 	0.05
10	20.3 	0.47
11	23.4 	0.61
12	24.8 	0.22
13	25.0 	0.03
14	25.0 	0.00
15	25.0 	-0.01
16	24.9 	0.01
17	25.1 	0.01
18	25.0 	-0.18
19	23.8 	-0.33
20	22.6 	-0.39
21	21.0 	-0.40
22	19.7 	-0.27
23	19.1 	0.11
24	20.5 	0.52
25	22.8 	0.35
26	23.0 	-0.06
27	22.3 	-0.49
28	19.5 	-0.82
29	16.5 	-0.54
30	15.6 	-0.22
31	14.9 	-0.25
32	13.8 	-0.47
33	11.5 	-0.42
34	10.7 	-0.21
35	10.0 	-0.17
36	9.5 	-0.02
37	9.8 	0.40
38	12.3 	0.63
39	14.3 	0.34
40	14.8 	-0.28
41	12.3 	-0.67
42	10.0 	-0.55
43	8.3 	-0.37
44	7.3 	-0.14
45	7.3 	0.34
46	9.8 	0.85
47	13.4 	0.89
48	16.2 	0.68
49	18.4 	0.49
50	19.8 	0.39
51	21.2 	0.40
52	22.7 	0.37
53	23.9 	0.00
54	22.7 	-0.35
55	21.4 	-0.23
56	21.0 	-0.14
57	20.4 	-0.14
58	20.0 	-0.05
59	20.0 	0.00
60	20.0 	0.05
61	20.3 	-0.10
62	19.3 	-0.28
63	18.3 	-0.25
64	17.5 	-0.12
65	17.5 	0.23
66	19.2 	0.56
67	21.5 	0.69
68	24.1 	0.49
69	25.0 	0.11
70	24.9 	-0.31
71	22.8 	-0.55
72	21.0 	-0.47
73	19.4 	-0.27
74	19.0 	-0.02
75	19.3 	0.20
76	20.4 	0.19
77	20.6 	-0.12
78	19.6 	-0.23
79	19.0 	-0.14
80	18.5 	-0.14
81	18.0 	-0.08
82	18.0 	0.00
83	18.0 	-0.06
84	17.6 	-0.02
85	17.9 	0.40
86	20.4 	0.77
87	23.4 	0.78
88	26.1 	0.50
89	27.0 	0.13
90	27.0 	-0.05
91	26.7 	-0.14
92	26.0 	-0.14
93	25.7 	-0.39
94	23.2 	-0.51
95	22.0 	-0.29
96	21.1 	-0.14
97	21.0 	0.19
98	22.5 	0.53
99	24.8 	0.66
100	27.2 	0.79
101	30.5 	0.85
102	33.3 	0.53
103	34.3 	0.10
104	34.1 	-0.13
105	33.4 	-0.15
106	33.0 	-0.15
107	32.3 	-0.60
108	28.7 	-1.00
109	25.1 	-0.89
110	22.3 	-0.54
111	21.2 	-0.18
112	21.0 	-0.03
113	21.0 	0.15
114	22.1 	0.37
115	23.7 	0.41
116	25.1 	0.30
117	25.8 	-0.01
118	25.0 	-0.38
119	23.1 	-0.69
120	20.0 	-0.57
121	19.0 	-0.24
122	18.3 	-0.14
123	18.0 	0.13
124	19.2 	0.61
125	22.4 	0.62
126	23.6 	0.34
127	24.9 	0.19
128	25.0 	-0.12
129	24.0 	-0.18
130	23.7 	0.03
131	24.2 	0.13
132	24.6 	-0.02
133	24.0 	-0.12
134	23.7 	-0.27
135	22.1 	-0.61
136	19.3 	-0.99
137	15.0 	-1.16
138	10.9 	-0.98
139	7.9 	-0.81
140	5.1 	-0.70
141	2.8 	-0.49
142	1.6 	-0.25
143	1.0 	-0.08
144	1.0 	0.25
145	2.8 	0.75
146	6.5 	0.83
147	8.8 	0.22
148	8.0 	-0.03
149	8.6 	0.48
150	11.5 	0.86
151	14.8 	0.97
152	18.4 	0.79
153	20.4 	0.22
154	20.0 	0.24
155	22.2 	0.77
156	25.5 	0.83
157	28.2 	0.58
158	29.7 	0.45
159	31.5 	0.82
160	35.6 	0.77
161	37.0 	0.18
162	36.9 	-0.09
163	36.3 	0.20
164	38.3 	0.44
165	39.5 	0.22
166	39.9 	0.07
167	40.0 	-0.10
168	39.1 	-0.14
169	39.0 	-0.02
170	39.0 	-0.01
171	39.0 	-0.14
172	38.0 	-0.13
173	38.0 	0.05
174	38.3 	0.14
175	39.0 	0.19
176	39.7 	0.14
177	40.0 	0.05
178	40.0 	0.00
179	40.0 	-0.06
180	39.6 	-0.15
181	38.9 	-0.28
182	37.6 	-0.35
183	36.4 	-0.34
184	35.2 	-0.21
185	34.9 	-0.16
186	34.0 	-0.15
187	33.9 	-0.13
188	33.0 	-0.12
189	33.0 	-0.11
190	32.2 	-0.05
191	32.6 	0.15
192	33.3 	0.29
193	34.7 	0.24
194	35.0 	0.18
195	36.0 	0.26
196	36.9 	0.34
197	38.4 	0.30
198	39.0 	0.03
199	38.6 	-0.22
200	37.4 	-0.22
201	37.0 	-0.06
202	37.0 	-0.09
203	36.4 	-0.25
204	35.2 	-0.19
205	35.0 	-0.03
206	35.0 	0.00
207	35.0 	0.00
208	35.0 	0.00
209	35.0 	0.00
210	35.0 	0.00
211	35.0 	0.13
212	35.9 	0.21
213	36.5 	0.01
214	36.0 	-0.13
215	35.6 	-0.09
216	35.3 	-0.15
217	34.5 	-0.19
218	34.0 	-0.09
219	33.9 	-0.14
220	33.0 	-0.21
221	32.4 	-0.69
222	28.0 	-1.31
223	22.9 	-1.26
224	19.0 	-0.91
225	16.4 	-0.55
226	15.0 	-0.34
227	13.9 	-0.28
228	13.0 	-0.13
229	13.0 	0.09
230	13.7 	0.16
231	14.1 	0.22
232	15.2 	0.42
233	17.2 	0.44
234	18.4 	0.25
235	19.0 	0.09
236	19.0 	-0.05
237	18.6 	0.04
238	19.3 	0.28
239	20.6 	0.24
240	21.0 	-0.05
241	20.3 	-0.14
242	20.0 	-0.04
243	20.0 	-0.13
244	19.1 	-0.17
245	18.8 	-0.02
246	18.9 	0.31
247	21.0 	0.42
248	21.9 	0.30
249	23.1 	0.45
250	25.2 	0.47
251	26.5 	0.41
252	28.1 	0.34
253	29.0 	0.23
254	29.7 	0.14
255	30.0 	0.14
256	30.7 	0.14
257	31.0 	0.04
258	31.0 	0.14
259	32.0 	0.14
260	32.0 	0.06
261	32.4 	0.16
262	33.2 	0.22
263	34.0 	0.11
264	34.0 	0.00
265	34.0 	-0.06
266	33.6 	-0.01
267	34.0 	-0.02
268	33.4 	0.01
269	34.0 	0.08
270	34.0 	0.00
271	34.0 	0.07
272	34.5 	0.08
