0	0.0 	0.00
1	0.0 	0.03
2	0.2 	0.01
3	0.1 	-0.03
4	0.0 	0.06
5	0.5 	0.44
6	3.2 	1.04
7	8.0 	1.22
8	12.0 	0.91
9	14.6 	0.36
10	14.6 	-0.19
11	13.2 	-0.32
12	12.3 	-0.13
13	12.2 	-0.01
14	12.2 	0.02
15	12.4 	0.10
16	13.0 	0.37
17	15.0 	0.64
18	17.6 	0.73
19	20.3 	0.53
20	21.4 	0.21
21	21.8 	0.19
22	22.8 	0.30
23	23.9 	0.19
24	24.2 	-0.03
25	23.7 	-0.10
26	23.5 	-0.10
27	23.0 	-0.13
28	22.5 	-0.08
29	22.4 	-0.01
30	22.4 	-0.11
31	21.6 	-0.19
32	21.1 	-0.17
33	20.4 	-0.20
34	19.7 	-0.22
35	18.8 	-0.19
36	18.4 	0.02
37	18.9 	0.05
38	18.8 	-0.18
39	17.6 	-0.33
40	16.4 	-0.43
41	14.6 	-0.51
42	12.8 	-0.40
43	11.6 	-0.33
44	10.4 	-0.23
45	10.0 	-0.04
46	10.1 	0.10
47	10.7 	0.39
48	12.9 	0.53
49	14.6 	0.43
50	16.0 	0.24
51	16.3 	-0.03
52	15.8 	-0.17
53	15.1 	-0.26
54	13.9 	-0.25
55	13.3 	-0.03
56	13.7 	0.36
57	15.8 	0.64
58	18.4 	0.71
59	21.0 	0.70
60	23.4 	0.63
61	25.5 	0.61
62	27.8 	0.60
63	29.8 	0.46
64	31.1 	0.33
65	32.2 	0.25
66	32.9 	0.22
67	33.8 	0.24
68	34.7 	0.24
69	35.5 	0.15
70	35.8 	0.03
71	35.7 	-0.13
72	34.9 	-0.22
73	34.1 	-0.17
74	33.7 	-0.19
75	32.7 	-0.17
76	32.5 	-0.04
77	32.5 	0.03
78	32.6 	0.03
79	32.6 	-0.03
80	32.4 	-0.14
81	31.6 	-0.22
82	30.9 	-0.26
83	29.8 	-0.18
84	29.6 	-0.15
85	28.7 	-0.19
86	28.2 	-0.46
87	25.3 	-0.93
88	21.5 	-0.67
89	20.5 	-0.29
90	19.5 	-0.27
91	18.5 	-0.15
92	18.4 	-0.06
93	18.1 	0.00
94	18.4 	0.06
95	18.5 	0.00
96	18.4 	0.04
97	18.8 	0.15
98	19.5 	0.25
99	20.6 	0.36
100	22.0 	0.46
101	23.9 	0.48
102	25.5 	0.43
103	27.0 	0.35
104	28.1 	0.08
105	27.5 	-0.09
106	27.4 	-0.33
107	25.2 	-0.67
108	22.5 	-0.52
109	21.4 	-0.23
110	20.9 	0.03
111	21.6 	0.42
112	23.9 	0.48
113	25.1 	0.39
114	26.8 	0.33
115	27.5 	0.11
116	27.5 	0.00
117	27.5 	0.09
118	28.2 	0.14
119	28.6 	0.03
120	28.5 	-0.04
121	28.3 	-0.13
122	27.5 	-0.03
123	28.1 	0.28
124	29.6 	0.39
125	30.9 	0.35
126	32.1 	0.23
127	32.6 	-0.06
128	31.7 	-0.20
129	31.1 	-0.16
130	30.6 	-0.19
131	29.8 	-0.22
132	29.0 	-0.23
133	28.1 	-0.13
134	28.1 	0.17
135	29.3 	0.32
136	30.4 	0.35
137	31.8 	0.41
138	33.3 	0.39
139	34.6 	0.19
140	34.7 	0.12
141	35.5 	0.14
142	35.7 	0.03
143	35.7 	0.00
144	35.7 	-0.04
145	35.4 	-0.14
